Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
15.05.2018;237,50000;231,39000;237,50000;230,40000;53009530
14.05.2018;236,21000;237,80000;237,80000;234,03000;34774680
11.05.2018;234,35000;235,72000;237,95000;233,74000;55080740
10.05.2018;228,50000;233,70000;234,14000;228,37000;72199030
08.05.2018;227,79000;226,70000;228,48000;224,50000;55972540
07.05.2018;230,17000;229,86000;232,18000;229,06000;37271570
04.05.2018;229,58000;228,55000;230,94000;225,70000;48163140
03.05.2018;228,40000;228,03000;232,74000;227,50000;79625270
02.05.2018;224,22000;229,02000;230,00000;224,02000;40017840
30.04.2018;224,50000;226,99000;228,20000;221,58000;39358910
27.04.2018;221,36000;223,91000;224,43000;217,62000;81940000
26.04.2018;221,57000;220,70000;222,59000;216,00000;73277610
25.04.2018;220,15000;220,45000;223,78000;218,20000;69675890
24.04.2018;225,90000;223,00000;228,43000;221,30000;83961110
23.04.2018;216,48000;223,25000;223,50000;213,22000;116947630
20.04.2018;214,00000;215,36000;216,27000;212,13000;57871710
19.04.2018;217,34000;213,45000;222,22000;212,00000;133533840
18.04.2018;209,00000;215,87000;219,93000;208,25000;174039490
17.04.2018;203,02000;207,50000;207,87000;200,00000;169904570
16.04.2018;199,36000;192,06000;208,00000;191,50000;199704860
13.04.2018;213,37000;204,70000;216,70000;203,14000;106926900
12.04.2018;214,55000;212,21000;218,39000;208,50000;126954920
11.04.2018;214,00000;208,00000;223,60000;204,24000;185659760
10.04.2018;211,24000;214,80000;224,47000;197,00000;253346870
09.04.2018;255,05000;213,00000;255,30000;205,00000;250018990
06.04.2018;260,64000;256,76000;262,32000;256,01000;40256090
05.04.2018;257,25000;262,00000;262,89000;255,92000;52779220
04.04.2018;252,21000;255,69000;255,77000;249,09000;52051840
03.04.2018;250,01000;251,60000;251,93000;245,38000;63806710
02.04.2018;253,58000;249,99000;258,34000;249,99000;35436630
30.03.2018;254,00000;253,57000;254,49000;252,80000;10912160
29.03.2018;252,12000;252,90000;255,60000;252,12000;33625120
28.03.2018;255,50000;251,50000;256,12000;250,75000;43754240
27.03.2018;256,99000;258,00000;258,43000;252,27000;45163380
26.03.2018;262,00000;255,00000;264,87000;255,00000;56903720
23.03.2018;259,02000;262,00000;264,25000;259,02000;46285060
22.03.2018;269,97000;265,50000;271,80000;264,10000;55550150
21.03.2018;258,00000;268,88000;270,00000;257,23000;69909930
20.03.2018;255,98000;257,15000;257,34000;250,40000;62966810
19.03.2018;257,80000;255,00000;259,81000;250,01000;42502100
16.03.2018;255,29000;256,15000;257,98000;249,76000;91870960
15.03.2018;263,00000;254,51000;264,61000;253,29000;78054390
14.03.2018;273,00000;262,50000;273,40000;262,11000;61779660
13.03.2018;274,00000;273,95000;275,93000;272,66000;34643840
12.03.2018;276,05000;274,30000;277,30000;273,55000;23710370
09.03.2018;274,55000;274,60000;275,48000;270,61000;26351860
07.03.2018;272,99000;274,00000;276,72000;270,15000;49998920
06.03.2018;278,50000;274,03000;281,50000;274,03000;40605460
05.03.2018;273,70000;277,00000;278,84000;273,50000;34109000
02.03.2018;274,40000;273,00000;275,50000;268,56000;46027880
01.03.2018;270,98000;275,00000;277,00000;270,90000;38979860
28.02.2018;276,00000;272,40000;277,41000;272,00000;53012950
27.02.2018;280,82000;278,21000;280,99000;276,61000;40006960
26.02.2018;279,00000;279,97000;285,00000;278,59000;67733260
22.02.2018;277,99000;277,49000;279,50000;275,52000;50751740
21.02.2018;266,05000;279,20000;279,20000;266,05000;70374070
20.02.2018;266,85000;267,22000;267,80000;264,72000;24750090
19.02.2018;267,00000;266,85000;270,00000;265,30000;24171390
16.02.2018;265,97000;266,99000;267,97000;263,11000;51931210
15.02.2018;267,53000;264,58000;268,77000;264,00000;60907490
14.02.2018;259,07000;262,03000;263,37000;257,26000;60442410
13.02.2018;255,87000;258,30000;258,62000;254,70000;43733360
12.02.2018;253,00000;255,05000;256,36000;251,67000;41817940
09.02.2018;249,03000;250,11000;252,89000;244,13000;81984710
08.02.2018;256,40000;253,19000;259,76000;253,19000;37198300
07.02.2018;263,90000;257,58000;264,37000;256,26000;53641050
06.02.2018;250,00000;258,94000;262,55000;248,10000;85982110
05.02.2018;254,85000;255,64000;258,29000;252,60000;45926950
02.02.2018;263,69000;257,32000;264,83000;256,20000;64657160
01.02.2018;265,00000;263,20000;270,30000;260,60000;73041240
31.01.2018;257,50000;264,50000;264,79000;255,70000;63707920
30.01.2018;248,53000;257,80000;258,96000;247,91000;65622240
29.01.2018;247,50000;250,48000;250,79000;246,00000;49186400
26.01.2018;249,30000;247,00000;251,23000;245,93000;35231900
25.01.2018;247,90000;250,64000;251,65000;247,58000;54995210
24.01.2018;244,20000;247,53000;247,53000;242,32000;31180190
23.01.2018;244,77000;244,40000;246,25000;241,67000;43978210
22.01.2018;242,97000;243,99000;244,89000;241,41000;25098970
19.01.2018;245,15000;242,45000;245,98000;240,68000;38996990
18.01.2018;240,50000;245,50000;246,69000;240,00000;64156650
17.01.2018;238,62000;239,82000;239,82000;236,53000;30522070
16.01.2018;239,01000;239,64000;240,00000;236,01000;25475380
15.01.2018;239,00000;238,85000;240,97000;238,00000;25681720
12.01.2018;238,92000;237,75000;239,00000;236,05000;30895860
11.01.2018;237,76000;239,00000;240,88000;235,21000;43067630
10.01.2018;240,40000;237,76000;241,25000;237,06000;39371720
09.01.2018;239,03000;240,40000;243,76000;239,01000;53172330
05.01.2018;;238,60000;239,92000;236,70000;31579190
04.01.2018;232,13000;238,80000;238,80000;231,00000;53598420
03.01.2018;226,88000;231,90000;232,70000;226,35000;34549620
29.12.2017;224,12000;225,20000;226,20000;223,27000;18919860
28.12.2017;226,90000;224,20000;227,17000;223,00000;24078940
27.12.2017;224,01000;226,98000;227,20000;223,10000;30101220
26.12.2017;223,90000;223,57000;223,98000;221,00000;12303590
25.12.2017;222,22000;223,30000;223,90000;221,65000;11183210
22.12.2017;223,68000;221,44000;224,64000;221,12000;21524310
21.12.2017;226,46000;223,60000;227,39000;222,35000;34750260
20.12.2017;224,28000;226,00000;226,68000;222,70000;34199080
19.12.2017;227,99000;224,10000;228,50000;223,50000;34991830
18.12.2017;227,49000;227,40000;228,90000;225,70000;24519570
15.12.2017;228,90000;226,53000;229,79000;225,57000;42529200
14.12.2017;222,11000;229,90000;229,90000;221,10000;55632890
13.12.2017;227,30000;221,80000;228,33000;220,54000;61576220
12.12.2017;229,00000;227,90000;230,50000;226,11000;39739590
11.12.2017;221,40000;227,69000;227,69000;221,10000;34539660
08.12.2017;219,90000;220,89000;223,00000;219,61000;28324950
07.12.2017;223,83000;219,81000;224,79000;219,23000;38228880
06.12.2017;222,65000;223,75000;224,90000;221,57000;23136530
05.12.2017;224,00000;223,91000;224,55000;222,00000;27885630
04.12.2017;222,00000;224,60000;226,00000;219,55000;45155240
01.12.2017;224,50000;221,50000;225,76000;220,76000;39983910
30.11.2017;228,00000;224,35000;228,92000;222,35000;46122870
29.11.2017;230,10000;228,20000;231,50000;226,70000;34340960
28.11.2017;221,00000;230,00000;230,00000;221,00000;40901370
27.11.2017;228,40000;226,76000;229,04000;225,00000;24026270
24.11.2017;225,40000;228,00000;228,00000;222,15000;44277250
23.11.2017;230,26000;225,56000;230,99000;225,06000;41140440
22.11.2017;231,89000;230,25000;233,95000;228,38000;45932160
21.11.2017;225,50000;231,00000;232,99000;224,07000;77573460
20.11.2017;225,70000;224,60000;225,97000;223,16000;18853280
17.11.2017;227,90000;225,65000;228,00000;224,10000;37958790
16.11.2017;227,79000;227,50000;228,58000;219,09000;85863110
15.11.2017;222,50000;225,95000;227,75000;221,54000;72212510
14.11.2017;216,50000;221,40000;222,20000;215,96000;45905390
13.11.2017;217,70000;216,61000;223,99000;215,78000;50943980
10.11.2017;221,00000;217,70000;229,40000;216,61000;143570000
09.11.2017;209,51000;220,05000;221,50000;209,12000;116648980
08.11.2017;205,95000;209,09000;211,77000;204,06000;88294790
07.11.2017;196,50000;205,96000;206,70000;195,56000;135174410
03.11.2017;194,77000;193,80000;195,75000;193,20000;30615880
02.11.2017;193,78000;193,85000;195,12000;192,38000;33747050
01.11.2017;194,49000;194,05000;197,05000;193,33000;40292630
31.10.2017;194,81000;193,80000;196,36000;193,80000;25643690
30.10.2017;196,32000;195,00000;197,70000;195,00000;31936710
27.10.2017;193,53000;196,05000;196,18000;192,87000;46796590
26.10.2017;192,65000;192,75000;193,50000;190,72000;25634660
25.10.2017;193,00000;192,04000;194,37000;192,04000;32303420
24.10.2017;191,64000;192,50000;192,92000;190,13000;28262140
23.10.2017;193,41000;192,34000;193,64000;190,82000;26949880
20.10.2017;193,60000;192,97000;194,14000;192,23000;29002730
19.10.2017;195,26000;192,20000;195,69000;191,81000;40359720
18.10.2017;197,50000;195,31000;197,89000;194,01000;43547040
17.10.2017;197,30000;197,20000;198,00000;196,07000;26239760
16.10.2017;197,53000;197,70000;198,52000;196,70000;26979280
13.10.2017;195,62000;196,48000;197,29000;195,20000;30338910
12.10.2017;195,85000;195,51000;196,75000;194,95000;34969250
11.10.2017;193,95000;195,83000;196,75000;193,56000;58002000
10.10.2017;194,30000;193,21000;194,45000;192,95000;17832400
09.10.2017;194,20000;194,00000;194,90000;192,58000;27756660
06.10.2017;194,30000;194,16000;196,42000;193,67000;52399740
05.10.2017;192,00000;193,74000;193,93000;189,06000;49466550
04.10.2017;192,49000;192,03000;192,59000;191,22000;26536580
03.10.2017;193,28000;192,50000;193,87000;192,13000;28657490
02.10.2017;192,76000;193,00000;194,10000;191,10000;35954810
29.09.2017;192,00000;192,33000;192,94000;190,80000;26325570
28.09.2017;;191,96000;194,30000;191,53000;39113080
27.09.2017;192,94000;193,70000;194,29000;191,20000;55030940
26.09.2017;191,56000;192,54000;195,00000;191,54000;82080300
25.09.2017;187,37000;191,20000;191,38000;186,37000;64177070
22.09.2017;187,35000;187,55000;188,77000;186,77000;37307660
21.09.2017;186,40000;187,38000;188,37000;183,80000;41621350
20.09.2017;184,50000;186,47000;186,47000;182,65000;50034550
19.09.2017;187,68000;184,85000;187,72000;184,55000;41401170
18.09.2017;189,56000;188,04000;190,37000;187,31000;29580440
15.09.2017;188,73000;188,75000;189,30000;186,72000;44784370
14.09.2017;189,00000;188,64000;189,39000;186,00000;38052220
13.09.2017;189,32000;189,10000;190,95000;188,40000;47811940
12.09.2017;191,03000;189,32000;192,31000;188,14000;50535740
11.09.2017;186,70000;190,50000;191,30000;186,51000;61682280
08.09.2017;184,10000;185,89000;187,43000;183,77000;60690500
07.09.2017;183,47000;184,00000;185,25000;183,32000;45668560
06.09.2017;183,25000;183,12000;183,73000;181,47000;33518200
05.09.2017;184,39000;184,14000;185,59000;183,33000;34342180
04.09.2017;181,51000;184,10000;185,27000;180,93000;25717510
01.09.2017;183,85000;183,66000;185,33000;182,02000;34360100
31.08.2017;182,99000;183,51000;186,33000;181,71000;64267180
30.08.2017;182,50000;183,50000;184,48000;180,85000;48548970
29.08.2017;182,00000;181,89000;182,00000;179,51000;46130680
28.08.2017;180,60000;181,85000;181,85000;179,20000;27960960
25.08.2017;180,85000;180,51000;182,25000;179,60000;68786620
24.08.2017;175,50000;179,80000;179,94000;175,30000;78590210
23.08.2017;171,00000;175,30000;175,30000;170,98000;55467190
22.08.2017;171,20000;171,00000;171,70000;169,70000;37858620
21.08.2017;169,77000;169,90000;170,69000;168,50000;36731730
18.08.2017;171,71000;169,50000;171,71000;168,13000;52379100
17.08.2017;172,50000;172,72000;173,99000;172,27000;26052310
16.08.2017;172,95000;173,05000;175,30000;172,83000;41837570
15.08.2017;172,31000;172,33000;172,72000;170,46000;30384890
14.08.2017;173,00000;172,51000;173,77000;171,37000;30902070
11.08.2017;171,26000;172,05000;172,49000;168,64000;60812390
10.08.2017;173,75000;172,20000;174,16000;172,01000;30020500
09.08.2017;174,80000;173,40000;175,20000;172,80000;49021230
08.08.2017;173,00000;175,75000;175,88000;172,66000;50529650
07.08.2017;170,47000;172,79000;172,95000;170,38000;35533610
04.08.2017;169,49000;169,73000;170,00000;168,60000;27204000
03.08.2017;170,00000;170,00000;170,98000;169,17000;56318760
02.08.2017;166,60000;169,90000;169,94000;166,54000;55341010
01.08.2017;165,50000;166,31000;168,00000;165,30000;55355180
31.07.2017;165,53000;164,53000;167,35000;163,88000;55781520
28.07.2017;165,37000;165,40000;165,75000;163,15000;50132670
27.07.2017;162,41000;166,00000;166,00000;162,40000;55346350
26.07.2017;160,71000;161,55000;162,31000;160,12000;42613080
25.07.2017;161,66000;160,22000;162,30000;159,92000;43210700
24.07.2017;161,21000;161,33000;162,33000;158,60000;57495790
21.07.2017;163,99000;162,10000;163,99000;161,72000;35022910
20.07.2017;164,06000;163,93000;164,91000;163,47000;41944460
19.07.2017;161,30000;164,34000;164,34000;160,53000;56474420
18.07.2017;162,00000;161,70000;162,99000;160,88000;36470090
17.07.2017;161,80000;161,98000;163,10000;159,82000;40217710
14.07.2017;;161,40000;162,22000;159,74000;43599590
13.07.2017;;159,94000;162,50000;158,40000;71818670
12.07.2017;;160,85000;160,92000;;70426950
11.07.2017;;156,91000;156,85000;154,96000;57221860
10.07.2017;;155,00000;155,34000;;63627110
07.07.2017;149,65000;152,16000;152,50000;149,06000;57150370
06.07.2017;149,20000;150,35000;151,03000;148,90000;51568300
05.07.2017;149,39000;148,96000;149,79000;147,89000;48191260
04.07.2017;147,50000;149,39000;149,80000;147,11000;40165050
03.07.2017;146,65000;147,50000;148,30000;146,22000;38410910
30.06.2017;143,20000;145,59000;146,73000;142,88000;67210520
29.06.2017;146,51000;143,80000;146,83000;143,20000;48806780
28.06.2017;146,20000;145,50000;146,45000;144,71000;45975150
27.06.2017;144,05000;147,10000;147,20000;143,40000;51070850
26.06.2017;144,85000;144,49000;146,49000;143,81000;46189970
23.06.2017;144,40000;144,10000;146,00000;143,62000;42333900
22.06.2017;142,39000;144,25000;145,69000;141,78000;54360770
21.06.2017;144,16000;143,49000;144,99000;142,77000;48036300
20.06.2017;145,20000;144,90000;147,10000;143,50000;58990950
19.06.2017;142,50000;145,00000;145,15000;141,80000;55251940
16.06.2017;139,65000;141,63000;142,80000;139,02000;79690200
15.06.2017;141,94000;139,00000;142,21000;136,20000;183326250
14.06.2017;145,65000;143,00000;145,65000;142,81000;58225630
13.06.2017;145,35000;146,00000;147,30000;145,00000;53389650
09.06.2017;151,41000;150,13000;153,75000;150,12000;45312560
08.06.2017;153,16000;151,93000;153,43000;148,25000;67991950
07.06.2017;153,30000;152,82000;155,11000;151,75000;43663590
06.06.2017;154,49000;152,80000;156,00000;152,11000;34673910
05.06.2017;157,10000;154,70000;158,89000;154,43000;48595070
02.06.2017;153,00000;157,14000;157,14000;151,62000;65420920
01.06.2017;156,40000;153,00000;156,76000;152,72000;50590080
31.05.2017;161,60000;155,93000;161,60000;155,03000;74365770
30.05.2017;163,15000;161,64000;163,45000;161,17000;22672890
29.05.2017;161,00000;163,90000;164,22000;160,69000;28741460
26.05.2017;163,80000;160,70000;163,80000;160,62000;46062750
25.05.2017;166,50000;164,05000;166,95000;163,53000;34373440
24.05.2017;166,80000;165,70000;168,48000;162,51000;46891970
23.05.2017;167,87000;166,31000;168,30000;165,40000;39501140
22.05.2017;170,50000;168,03000;170,50000;167,14000;29679120
19.05.2017;167,48000;168,87000;170,08000;165,71000;36552330
18.05.2017;168,41000;166,50000;169,17000;164,70000;57482410
17.05.2017;169,80000;169,24000;170,63000;168,17000;35218260
16.05.2017;170,97000;170,66000;172,00000;169,98000;37205990
15.05.2017;168,50000;171,35000;171,68000;167,89000;47099400
12.05.2017;169,75000;167,70000;170,43000;166,85000;37355540
11.05.2017;171,00000;169,97000;172,39000;168,84000;56593530
10.05.2017;167,00000;170,80000;170,80000;166,41000;46474510
05.05.2017;164,22000;165,80000;166,60000;164,00000;35495540
04.05.2017;164,62000;165,50000;167,40000;163,78000;37623080
03.05.2017;166,30000;164,71000;166,50000;163,63000;33570350
02.05.2017;166,00000;166,64000;168,34000;165,01000;42498180
28.04.2017;165,50000;165,20000;166,00000;163,91000;40999710
27.04.2017;164,99000;164,69000;165,79000;163,27000;43712420
26.04.2017;163,08000;165,05000;165,80000;161,70000;49259630
25.04.2017;163,00000;162,55000;163,53000;161,31000;40534410
24.04.2017;161,09000;162,50000;163,43000;161,00000;48021380
21.04.2017;158,74000;159,59000;160,30000;157,80000;57187090
20.04.2017;153,00000;158,21000;158,40000;152,26000;64127430
19.04.2017;153,18000;153,60000;155,38000;152,36000;38955390
18.04.2017;154,44000;153,40000;155,59000;152,15000;60882590
17.04.2017;149,44000;153,99000;154,20000;147,62000;48418090
14.04.2017;150,42000;149,24000;152,25000;148,60000;25092420
13.04.2017;151,57000;152,00000;153,35000;149,70000;70013640
12.04.2017;157,00000;150,28000;157,44000;150,28000;53279800
11.04.2017;155,20000;156,00000;158,59000;154,61000;53342100
10.04.2017;;155,20000;;154,51000;73718410
07.04.2017;166,12000;161,49000;166,84000;160,71000;59739010
06.04.2017;167,54000;167,49000;168,19000;166,41000;24422020
05.04.2017;164,33000;168,10000;168,45000;163,82000;57753380
04.04.2017;161,37000;163,50000;163,95000;160,70000;23333230
03.04.2017;160,77000;161,80000;162,94000;159,84000;32726400
31.03.2017;163,40000;159,80000;163,70000;159,51000;31639970
30.03.2017;163,32000;163,50000;164,10000;161,90000;24410850
29.03.2017;164,00000;163,22000;164,90000;162,37000;26160370
28.03.2017;163,50000;163,66000;164,10000;162,05000;30489200
27.03.2017;163,03000;162,69000;163,37000;161,10000;35418700
24.03.2017;164,00000;164,52000;165,90000;163,07000;33041260
23.03.2017;163,50000;164,15000;164,84000;162,10000;38722220
22.03.2017;162,01000;162,92000;162,92000;159,75000;40877170
21.03.2017;164,50000;162,98000;165,49000;162,25000;39831880
20.03.2017;161,57000;163,80000;164,05000;160,61000;41497240
17.03.2017;158,55000;161,15000;162,85000;158,17000;65470090
16.03.2017;157,82000;158,35000;159,85000;157,82000;68322520
15.03.2017;158,05000;156,20000;159,67000;156,06000;48858400
14.03.2017;159,50000;157,42000;160,75000;157,02000;59200290
13.03.2017;157,49000;158,92000;159,87000;155,86000;34087370
10.03.2017;157,32000;157,50000;159,40000;155,55000;51296630
09.03.2017;159,22000;156,20000;160,84000;155,23000;63696720
07.03.2017;162,41000;160,98000;162,41000;158,90000;44866990
06.03.2017;164,50000;162,00000;165,99000;162,00000;36845090
03.03.2017;162,95000;164,40000;164,89000;161,61000;38242710
02.03.2017;161,39000;163,40000;164,30000;160,33000;65453580
01.03.2017;155,65000;160,00000;160,92000;155,65000;62258970
28.02.2017;161,05000;156,00000;161,19000;155,70000;67919290
27.02.2017;166,01000;160,95000;166,34000;160,62000;41944690
24.02.2017;166,53000;165,51000;168,02000;165,03000;29704800
22.02.2017;167,50000;165,90000;168,30000;164,35000;40662980
21.02.2017;165,11000;167,00000;168,38000;164,80000;39649880
20.02.2017;166,40000;165,44000;166,69000;163,93000;26986270
17.02.2017;166,48000;165,49000;167,12000;164,42000;32616900
16.02.2017;164,40000;166,49000;166,50000;162,21000;44328980
15.02.2017;162,27000;163,50000;165,57000;160,00000;68808530
14.02.2017;164,99000;162,70000;165,14000;162,01000;54466800
13.02.2017;166,05000;164,70000;167,05000;163,50000;53028170
10.02.2017;169,05000;165,50000;170,45000;165,40000;59337100
09.02.2017;171,91000;168,80000;172,67000;167,84000;48730500
08.02.2017;173,20000;171,20000;173,20000;170,77000;33314310
07.02.2017;173,00000;173,47000;174,18000;171,51000;33506000
06.02.2017;174,71000;172,87000;174,98000;172,22000;33943730
03.02.2017;173,03000;173,80000;174,19000;172,27000;34744860
02.02.2017;173,94000;172,83000;174,69000;171,95000;31064430
01.02.2017;172,59000;173,90000;174,27000;171,75000;42252780
31.01.2017;174,37000;172,20000;175,27000;172,07000;46486680
30.01.2017;177,50000;174,60000;178,00000;174,24000;45935720
27.01.2017;173,89000;178,92000;178,92000;173,00000;71123150
26.01.2017;170,85000;173,79000;174,39000;169,06000;56105000
25.01.2017;170,50000;170,26000;171,30000;169,50000;42543080
24.01.2017;167,37000;170,25000;170,70000;167,24000;45397860
23.01.2017;167,33000;166,75000;167,33000;164,53000;36457470
20.01.2017;166,55000;167,49000;168,19000;165,42000;32581460
19.01.2017;165,46000;166,30000;166,99000;164,69000;38478840
18.01.2017;165,90000;165,24000;167,80000;164,31000;42479900
17.01.2017;164,67000;165,98000;166,47000;163,34000;45968310
16.01.2017;165,22000;164,66000;166,80000;164,06000;37577470
13.01.2017;168,79000;164,90000;172,39000;163,88000;85990570
12.01.2017;170,00000;168,27000;170,65000;168,02000;49854940
11.01.2017;171,50000;169,05000;173,05000;168,54000;52772790
10.01.2017;168,35000;171,60000;172,30000;167,54000;58874120
09.01.2017;171,37000;168,35000;172,39000;168,05000;35187380
06.01.2017;172,40000;170,69000;173,75000;169,50000;35415590
05.01.2017;176,31000;171,90000;177,28000;171,54000;35093040
04.01.2017;178,90000;175,95000;179,41000;174,23000;41400710
03.01.2017;173,40000;180,12000;181,68000;173,00000;53890400
30.12.2016;171,70000;173,25000;173,25000;170,56000;35427000
29.12.2016;170,05000;171,30000;172,22000;167,55000;49661210
28.12.2016;173,00000;170,10000;173,63000;170,10000;37022030
27.12.2016;172,00000;172,27000;172,70000;170,50000;19784040
26.12.2016;171,30000;171,97000;173,20000;171,15000;21221200
23.12.2016;169,80000;171,15000;171,76000;168,55000;37355710
22.12.2016;174,49000;170,00000;175,35000;170,00000;67004190
21.12.2016;176,68000;174,71000;185,34000;174,65000;92678660
20.12.2016;174,17000;175,90000;176,86000;173,03000;31563470
19.12.2016;174,76000;174,30000;175,55000;173,20000;34213020
16.12.2016;175,61000;173,90000;177,04000;173,50000;50133300
15.12.2016;171,50000;174,92000;175,39000;171,35000;75039220
14.12.2016;177,00000;173,70000;177,87000;172,37000;53848710
13.12.2016;175,00000;176,90000;177,48000;172,06000;64580090
12.12.2016;172,00000;175,40000;178,93000;171,35000;114401460
09.12.2016;169,65000;169,66000;170,87000;167,60000;74497920
08.12.2016;160,70000;168,98000;168,98000;160,67000;98187850
07.12.2016;159,82000;159,95000;161,00000;158,58000;46914440
06.12.2016;161,99000;159,35000;162,94000;159,35000;47160440
05.12.2016;158,76000;162,02000;163,23000;158,43000;56633080
02.12.2016;158,45000;159,40000;159,94000;157,10000;52755790
01.12.2016;159,99000;158,70000;160,00000;157,75000;44384190
30.11.2016;158,30000;158,70000;160,13000;157,71000;62385780
29.11.2016;158,98000;158,07000;160,70000;157,60000;49350470
28.11.2016;160,01000;159,40000;161,12000;158,43000;33551380
25.11.2016;161,00000;160,36000;163,42000;158,94000;69148720
24.11.2016;155,38000;161,15000;161,20000;155,30000;68795980
23.11.2016;155,44000;155,23000;155,44000;154,55000;36365060
22.11.2016;153,85000;155,00000;155,68000;153,64000;68572050
21.11.2016;150,90000;153,00000;153,25000;150,90000;40030400
18.11.2016;149,99000;150,05000;150,84000;149,64000;27291020
17.11.2016;149,93000;149,75000;150,95000;148,95000;37684570
16.11.2016;150,90000;149,94000;151,88000;149,18000;35759620
15.11.2016;151,00000;149,85000;152,37000;148,75000;50518750
14.11.2016;152,50000;150,40000;152,85000;149,17000;47655170
11.11.2016;153,00000;151,51000;153,68000;151,44000;69515020
10.11.2016;151,88000;153,36000;155,57000;151,84000;100426420
09.11.2016;143,00000;151,04000;151,35000;142,50000;102394650
08.11.2016;144,25000;146,11000;146,33000;143,68000;37347690
07.11.2016;143,80000;143,40000;144,88000;142,55000;32443490
03.11.2016;142,80000;142,75000;143,66000;141,60000;40341340
02.11.2016;144,51000;142,36000;145,64000;142,30000;60205670
01.11.2016;147,90000;145,85000;148,98000;145,71000;44168710
31.10.2016;148,99000;147,40000;148,99000;147,40000;27721920
28.10.2016;149,40000;149,20000;150,08000;148,32000;22418130
27.10.2016;150,57000;149,30000;151,62000;149,30000;28739200
26.10.2016;151,23000;150,67000;151,70000;149,75000;35952060
25.10.2016;149,74000;151,57000;152,23000;149,22000;36161040
24.10.2016;149,21000;149,15000;150,45000;148,94000;37453910
21.10.2016;148,01000;148,42000;148,84000;147,48000;23329810
20.10.2016;148,80000;148,26000;149,00000;147,29000;34266570
19.10.2016;148,39000;148,60000;149,20000;148,07000;31874420
18.10.2016;147,48000;147,74000;148,44000;147,02000;32955000
17.10.2016;146,50000;146,46000;147,13000;145,54000;42616240
14.10.2016;146,65000;146,73000;147,96000;146,16000;37124120
13.10.2016;148,64000;146,09000;148,65000;145,76000;52838360
12.10.2016;151,20000;149,20000;151,59000;148,81000;35366250
11.10.2016;150,89000;151,30000;152,44000;150,51000;46387240
10.10.2016;149,33000;151,27000;151,30000;148,36000;37509660
07.10.2016;149,60000;148,74000;150,50000;147,89000;49440170
06.10.2016;148,34000;148,90000;149,69000;147,55000;32716690
05.10.2016;148,14000;147,95000;148,40000;146,30000;37993810
04.10.2016;149,10000;148,10000;149,12000;146,21000;46486550
03.10.2016;146,00000;148,87000;148,87000;145,75000;47993880
30.09.2016;147,00000;145,34000;147,00000;144,60000;58037520
29.09.2016;150,20000;148,47000;150,88000;148,05000;56728010
28.09.2016;148,12000;147,18000;149,34000;146,71000;40322000
27.09.2016;149,55000;147,53000;149,69000;147,28000;40476550
26.09.2016;149,90000;149,10000;152,45000;148,70000;52078570
23.09.2016;153,73000;151,50000;153,76000;150,13000;51201870
22.09.2016;152,54000;154,18000;154,50000;151,62000;66192510
21.09.2016;149,85000;150,67000;151,54000;149,72000;43825610
20.09.2016;148,12000;149,30000;149,40000;147,04000;35197210
19.09.2016;148,80000;148,66000;149,91000;148,07000;38986370
16.09.2016;149,30000;147,00000;149,68000;147,00000;49929080
15.09.2016;150,51000;149,14000;150,78000;148,06000;45152290
14.09.2016;149,85000;150,86000;151,55000;149,35000;38730080
13.09.2016;151,50000;149,80000;152,10000;149,25000;36177590
12.09.2016;149,73000;151,43000;151,69000;148,65000;56124240
09.09.2016;152,71000;151,60000;152,84000;151,22000;33786550
08.09.2016;155,23000;153,45000;156,25000;152,67000;64752830
07.09.2016;150,95000;154,33000;155,03000;150,92000;95300490
06.09.2016;149,80000;150,64000;150,81000;149,06000;60199870
05.09.2016;147,50000;149,50000;149,60000;147,09000;59600300
02.09.2016;144,45000;146,88000;147,09000;143,82000;53845560
01.09.2016;143,96000;144,25000;144,78000;143,60000;41963100
31.08.2016;143,20000;143,50000;144,05000;142,55000;45305830
30.08.2016;143,58000;143,18000;145,30000;143,18000;50500270
29.08.2016;144,47000;143,55000;144,47000;142,51000;45656960
26.08.2016;143,20000;145,25000;145,60000;143,20000;75195700
25.08.2016;139,99000;142,84000;142,90000;139,67000;76078810
24.08.2016;139,70000;139,50000;140,50000;138,52000;46466330
23.08.2016;137,00000;140,35000;140,48000;136,90000;59224560
22.08.2016;135,15000;137,37000;137,47000;134,60000;47528400
19.08.2016;137,70000;135,80000;137,70000;135,52000;42601100
18.08.2016;138,72000;137,00000;140,14000;136,20000;62192110
17.08.2016;138,20000;138,44000;138,80000;137,17000;42754590
16.08.2016;139,50000;138,10000;141,08000;138,03000;64976850
15.08.2016;140,25000;139,50000;140,49000;138,86000;40246250
12.08.2016;140,20000;139,45000;141,39000;139,10000;44408570
11.08.2016;138,16000;139,70000;139,74000;137,68000;38363080
10.08.2016;139,20000;138,30000;139,80000;138,14000;36208220
09.08.2016;139,21000;139,20000;140,25000;137,85000;52334380
08.08.2016;139,01000;139,45000;140,10000;138,00000;43544440
05.08.2016;137,48000;138,69000;138,89000;137,31000;44500460
04.08.2016;136,47000;137,14000;137,60000;136,02000;41613130
03.08.2016;134,73000;135,73000;136,20000;134,27000;46790060
02.08.2016;138,45000;135,06000;138,60000;135,00000;57230140
01.08.2016;140,00000;138,52000;141,21000;137,59000;47153870
